"id","activity","description","longitude","latitude"
13486,"Inactive","NA NA",-2.34997628204229,53.4874055327629
13487,"Inactive","NA NA",-0.769090251509455,52.1013815608531
13488,"Inactive","M27/9294B Westbound",-1.28959929490422,50.8863633209737
13489,"Inactive","NA NA",-2.19910094229561,53.531992833195
13490,"Inactive","M3/2116A Westbound",-1.35411264657237,51.0045676186574
13491,"Inactive","NA NA",-2.29738350569688,53.4295003251904
13492,"Inactive","NA NA",-0.66744890417516,51.5109968869589
13493,"Inactive","NA NA",-2.1417278045639,53.5593542409823
13494,"Inactive","NA NA",-1.53878020156789,52.4708010114843
13495,"Inactive","NA NA",-2.38717720620092,53.1981419678889
13496,"Inactive","NA NA",-1.5301455679669,53.6473044487387
13497,"Inactive","NA NA",-1.28403075255253,53.3598378508298
13498,"Inactive","NA NA",-2.04390925433931,52.3553656244072
13499,"Inactive","NA NA",-0.33783003633788,51.6473755703318
13500,"Inactive","NA NA",-1.30980498147965,53.2627042249119
13501,"Inactive","NA NA",-2.23048109619324,53.5680785507418
13502,"Inactive","NA NA",-2.11281753601452,52.7685665175088
13503,"Inactive","NA NA",-1.1974744545476,52.6072121402758
13504,"Inactive","NA NA",-1.7104625787899,52.4793001931597
13505,"Inactive","M62/1363B Westbound",-2.45744453414546,53.4410204941437
13506,"Inactive","M3/2069A Westbound",-1.31604568443079,51.0383611232685
13507,"Inactive","NA NA",-1.51481926420429,51.4676907013037
13508,"Inactive","NA NA",-2.12001164195346,52.2807572901671
13509,"Inactive","NA NA",-1.71848232663121,52.4269072785117
13510,"Inactive","NA NA",-1.71965866042296,52.4246086348433
13511,"Inactive","NA NA",-2.06277456885388,53.4560554417887
13512,"Inactive","NA NA",-1.72375945961214,52.4838358073034
13513,"Inactive","NA NA",-1.18561468552222,52.4052651675129
13514,"Inactive","NA NA",-1.33444813147607,53.7071391868923
13515,"Inactive","NA NA",-1.20308003575337,51.9184955353451
13516,"Inactive","NA NA",-1.37987430657833,53.8055143957298
13517,"Active","M1/3772A Northbound",-1.27856635653299,52.7756911753812
13518,"Inactive","NA NA",-0.128731352194261,51.1679523079863
13519,"Inactive","NA NA",-1.20003041927735,51.8707942131448
13520,"Active","M6/7076K Northbound",-2.56460865311104,53.4289759958699
13521,"Inactive","NA NA",-2.3824827916424,53.5325351697707
13522,"Inactive","NA NA",-1.3329493479868,53.2358484132504
13523,"Inactive","NA NA",-2.10913368978676,53.4586109726669
13524,"Inactive","NA NA",-1.80099652591948,52.3654478671234
13525,"Inactive","NA NA",-1.9762495024241,52.3564606906337
13526,"Inactive","NA NA",-1.17359340400094,52.3980163300614
13527,"Inactive","NA NA",-1.52402253335492,54.269968688533
13528,"Inactive","NA NA",-2.16910629977181,52.078004221631
13529,"Inactive","NA NA",-0.810539095714688,52.1228831820961
13530,"Inactive","NA NA",-1.22450264992503,52.6421114629669
13531,"Inactive","NA NA",-1.72540153943136,52.4162434186118
13532,"Inactive","NA NA",-1.28644077933305,52.6765271182923
13533,"Inactive","NA NA",-1.34913744755482,51.4561075287788
13534,"Inactive","NA NA",0.158115932352285,51.7699808335301
13535,"Inactive","NA NA",-1.8044169168337,52.3624418835397
13536,"Inactive","NA NA",-2.07666876109015,53.4531980276569
13537,"Inactive","NA NA",-2.62826643737852,53.4185091493381
13538,"Inactive","NA NA",-2.20027224559096,52.1326186442366
13539,"Inactive","NA NA",-2.15403031492114,52.8087118535673
13540,"Inactive","NA NA",-2.69115688081486,53.6323053970162
13541,"Inactive","NA NA",-0.810332012079383,52.1229799932281
13542,"Inactive","NA NA",-0.380905522746614,51.4881645869492
13543,"Inactive","NA NA",-1.75379778826462,52.5131373887278
13544,"Inactive","NA NA",-1.71027786745567,52.4558624145227
13545,"Inactive","NA NA",-2.70220390008346,53.553411618602
13546,"Inactive","NA NA",-0.272494192931827,52.4361076602917
13547,"Inactive","NA NA",-0.694646769775418,52.056767325711
13548,"Inactive","NA NA",-2.37933369678045,53.4873697259537
13549,"Inactive","NA NA",-2.16665845042124,53.5992392360436
13550,"Inactive","NA NA",-2.66082289811039,53.789958945214
13551,"Inactive","NA NA",-2.34922739990902,53.5246920417027
13552,"Inactive","M3/2086A Westbound",-1.32973895145228,51.0264444400231
13553,"Inactive","NA NA",-1.71014968090499,52.4619394562767
13554,"Inactive","NA NA",-2.32981433532271,53.0104621635564
13555,"Inactive","NA NA",-2.11498970684615,52.7716747773898
13556,"Inactive","NA NA",-2.13208394863771,53.5066039351509
13557,"Inactive","NA NA",-1.71512855246354,52.4909356651856
13558,"Inactive","NA NA",-2.16691543261343,53.5992658416507
13559,"Inactive","NA NA",-0.117848698488633,51.2381487659779
13560,"Inactive","NA NA",-2.01085706106794,52.3538277517006
13561,"Inactive","NA NA",-2.4002958546082,53.2998611023826
13562,"Inactive","NA NA",-2.16723728989747,52.8828298722314
13563,"Inactive","NA NA",-0.608906744766837,51.5887188742906
13564,"Inactive","NA NA",-1.41347823896225,54.1022363562439
13565,"Active","M1/3757L Southbound",-1.27361119066509,52.7625539245223
13566,"Inactive","NA NA",-0.12122610733488,51.2202887630157
13567,"Inactive","NA NA",0.097317836413366,51.6887891034443
13568,"Inactive","NA NA",-2.37904101824645,53.5306226588603
13569,"Inactive","NA NA",-0.751359806663804,52.4023646476779
13570,"Inactive","NA NA",-2.3609020238593,53.3577307004469
13571,"Inactive","NA NA",-0.116314681033131,51.2269456155938
13572,"Inactive","NA NA",-1.71494850536249,52.4914476716005
13573,"Inactive","NA NA",-1.2660258795579,51.9853133150241
13574,"Inactive","NA NA",-1.76115860748687,53.6876687291371
13575,"Inactive","NA NA",0.187042208158329,51.3796899500194
13576,"Inactive","NA NA",-1.72511292918593,52.5147379155237
13577,"Inactive","NA NA",-2.09706246931144,52.6826762806324
13578,"Inactive","NA NA",-2.04388003281891,52.3555274529395
13579,"Inactive","NA NA",-0.465146536760169,51.4956646815226
13580,"Inactive","NA NA",-1.1779847666966,52.4076847375125
13581,"Inactive","NA NA",-1.75868225449135,52.4012935794642
13582,"Inactive","NA NA",-2.04344678119584,53.6268418306646
13583,"Inactive","NA NA",-0.278886494651438,52.4517735694315
13584,"Inactive","M27/9312A Eastbound",-1.26896577606453,50.8775755021032
13585,"Inactive","NA NA",-2.07359674466909,53.4531190477135
13586,"Inactive","NA NA",-1.71544519655125,52.4349730059088
13587,"Inactive","NA NA",-2.25034653199879,53.4082686201837
13588,"Inactive","NA NA",-2.13998802477736,52.7877748379842
13589,"Inactive","NA NA",-0.54399346866635,51.491544633283
13590,"Inactive","NA NA",-2.03139980600884,52.3564486538459
13591,"Inactive","NA NA",-1.16765504583023,51.46029332042
13592,"Inactive","M27/9233B Westbound",-1.32138826305811,50.9312903576083
13593,"Inactive","NA NA",-0.242545977761205,51.6070058541273
13594,"Inactive","NA NA",-2.12591013902563,53.4990693733519
13595,"Inactive","NA NA",-0.127510472967219,51.1769078975632
13596,"Inactive","NA NA",-0.765031297654941,52.0987405163727
13597,"Inactive","NA NA",-1.7160888974671,52.4332215090424
13598,"Inactive","NA NA",-1.7160888974671,52.4332215090424
13599,"Inactive","NA NA",-1.19426949642345,52.598362149158
13600,"Inactive","M27/9370A Eastbound",-1.18953725094174,50.8678263339111
13601,"Inactive","NA NA",-0.674538918611935,51.5099981308172
13602,"Inactive","NA NA",-1.73979189598751,52.5069225049245
13603,"Inactive","NA NA",-1.3948005439858,50.9609737344136
13604,"Inactive","NA NA",0.128381158010691,51.6801546802909
13605,"Inactive","NA NA",-2.07939437365968,53.6224645310217
13606,"Inactive","NA NA",-1.25379685760104,51.4633628187364
13607,"Inactive","NA NA",-2.69345626782588,53.5871161926442
13608,"Inactive","NA NA",-2.26737768696105,53.5575573603781
13609,"Inactive","NA NA",-1.34246868383395,52.4334371422519
13610,"Inactive","NA NA",-2.13158581570829,53.5064157316876
13611,"Inactive","NA NA",-2.22995436688656,52.9792083024113
13612,"Inactive","NA NA",-1.79599031687532,52.3682712476362
13613,"Inactive","NA NA",-0.774442062940872,52.1037482352644
13614,"Inactive","NA NA",-2.37261609077734,53.5136279001692
13615,"Inactive","NA NA",-1.20181547565801,51.9381508073146
13616,"Inactive","NA NA",-2.19969082953445,52.1332759473309
13617,"Inactive","NA NA",-1.40604868869969,54.0924035500298
13618,"Inactive","NA NA",-2.15352165706394,52.7991207206542
13619,"Inactive","NA NA",-1.45078322464457,51.4473925525764
13620,"Inactive","NA NA",-0.647209401067567,51.5982304666114
13621,"Inactive","NA NA",-2.30381976509946,53.5366625622591
13622,"Inactive","NA NA",0.155900211107563,51.3402035219599
13623,"Inactive","NA NA",-1.47936011522913,52.4563958733369
13624,"Inactive","NA NA",-2.17262807920766,52.8894113847705
13625,"Inactive","NA NA",-0.37401278311855,51.6779793820244
13626,"Inactive","NA NA",-2.34708196546813,53.1544089877426
13627,"Inactive","NA NA",-1.48196943377426,54.2181456831046
13628,"Inactive","NA NA",-0.779659881013672,52.1062301606499
13629,"Active","M6/7066M Southbound",-2.54906536981009,53.4257317757117
13630,"Inactive","NA NA",-0.78981779426552,52.1112713264876
13631,"Inactive","NA NA",-0.681060232423491,51.5087228058685
13632,"Inactive","NA NA",-2.0818393836669,52.6740758891777
13633,"Inactive","NA NA",-2.23267908710033,53.5394285382973
13634,"Inactive","NA NA",-1.71589912419852,52.4329963055556
13635,"Inactive","NA NA",-1.5485996009287,54.2902034876193
13636,"Active","M6/7506B Southbound",-2.63873159783889,53.7716172414601
13637,"Inactive","NA NA",-2.15679365138725,52.2153440625115
13638,"Inactive","NA NA",-2.01759933981276,52.4330208455615
13639,"Inactive","NA NA",-2.69641157324049,53.5757373406121
13640,"Inactive","NA NA",-1.95211954668788,52.3615684754531
13641,"Inactive","NA NA",-0.606334794177486,51.5020134775629
13642,"Inactive","M27/9375A Eastbound",-1.18257526248073,50.8669324044749
13643,"Inactive","NA NA",-0.284657772894044,52.48807364744
13644,"Inactive","NA NA",0.187710065508766,51.8265371902155
13645,"Inactive","NA NA",-1.54600166835924,53.669656085235
13646,"Inactive","NA NA",-2.1249262310996,53.4976861977623
13647,"Inactive","NA NA",0.177177157628362,51.8082438232996
13648,"Inactive","NA NA",-1.31411359886187,52.0737227913941
13649,"Inactive","NA NA",-2.29747324203234,53.4294192034796
13650,"Inactive","NA NA",-2.68505849845713,53.6750441794626
13651,"Inactive","NA NA",-2.48220067035886,53.3578679538974
13652,"Inactive","NA NA",-1.35644112742088,51.4566693271056
13653,"Inactive","NA NA",-1.28346501261015,53.3631062876284
13654,"Inactive","NA NA",-0.28537354848282,52.4916355066467
13655,"Inactive","NA NA",-1.54940903176032,51.4783851444117
13656,"Inactive","NA NA",-0.356330373273768,51.6649913609067
13657,"Inactive","NA NA",-2.32952951349195,53.0395244300199
13658,"Inactive","NA NA",-1.33042453184542,53.2238518765575
13659,"Inactive","NA NA",-0.257574234485809,52.385051610609
13660,"Inactive","NA NA",-2.06426025998295,52.6580042927698
13661,"Inactive","NA NA",-1.77200415942988,52.3916287237871
13662,"Active","M3/2170M Westbound",-1.38864702561913,50.9611395094084
13663,"Inactive","NA NA",-1.54625088395195,52.4715400199304
13664,"Inactive","NA NA",-2.54804246392008,53.4210804329175
13665,"Inactive","NA NA",-2.50218029996119,53.3562663398376
13666,"Inactive","NA NA",-1.42824372924037,53.7838772685383
13667,"Inactive","NA NA",-1.30253229305927,52.0350480797054
13668,"Inactive","NA NA",-2.6307748620129,53.7115377861582
13669,"Inactive","NA NA",-1.76477832553342,52.3964242550871
13670,"Inactive","NA NA",0.184669927875437,51.8497857082268
13671,"Inactive","NA NA",-2.10016930622118,52.7469222393116
13672,"Inactive","NA NA",-1.26820987157071,51.9960621191623
13673,"Inactive","NA NA",-2.17934964441724,53.5276737439959
13674,"Inactive","NA NA",-1.77984795156383,52.3863484256386
13675,"Inactive","NA NA",0.127850312968528,51.6799394732485
13676,"Inactive","NA NA",-0.754395011984661,52.0890616843759
13677,"Inactive","NA NA",-1.32991718168717,52.4308223031934
13678,"Inactive","NA NA",-0.63617086952705,52.0347863893644
13679,"Inactive","NA NA",-1.54059992950432,53.6667054142879
13680,"Inactive","NA NA",-2.08216305743738,52.3425074352282
13681,"Inactive","NA NA",-2.28357268522165,52.9931966801923
13682,"Inactive","NA NA",-2.24613045361988,53.5587984237285
13683,"Inactive","NA NA",-1.17828208989097,51.8550893024237
13684,"Inactive","M3/2099B Eastbound",-1.34010898220278,51.0171599581684
13685,"Inactive","NA NA",-2.63112128255131,53.7225194861402
13686,"Inactive","NA NA",-1.29032514653392,53.3400376450927
13687,"Inactive","NA NA",-1.0958270580871,50.8437464155604
13688,"Inactive","M27/9234A Eastbound",-1.32011633874148,50.9306894615798
13689,"Inactive","NA NA",-2.19544783486008,52.9137462186575
13690,"Inactive","NA NA",-1.70889113902832,52.447453238331
13691,"Active","M6/7506A Northbound",-2.63909474892562,53.7715523915445
13692,"Inactive","NA NA",0.180710396905789,51.812018200045
13693,"Inactive","NA NA",-1.53205459147509,53.7167905072037
13694,"Inactive","NA NA",-1.28110379852922,53.3185716752076
13695,"Inactive","NA NA",-0.563887247788365,51.4864845297132
13696,"Inactive","NA NA",-1.69395850996498,52.4769394820846
13697,"Inactive","NA NA",-1.20220765020751,51.9266986357108
13698,"Inactive","NA NA",-2.36078182811843,53.357731063818
13699,"Inactive","NA NA",-2.19943397419882,52.9171375612661
13700,"Inactive","NA NA",-2.17482310574878,53.5274018360702
13701,"Inactive","NA NA",-2.17152256762831,52.0802484323685
13702,"Inactive","NA NA",-0.35180148978839,51.4947822303351
13703,"Inactive","NA NA",-1.30419957099365,52.0394005286045
13704,"Inactive","NA NA",-0.260470350769109,52.3943644930937
13705,"Inactive","NA NA",-1.47070767069498,54.2005535045051
13706,"Inactive","NA NA",-1.76290537460368,52.3976431650371
13707,"Inactive","NA NA",-1.02158216728345,50.8431569038454
13708,"Inactive","NA NA",-2.35021724788448,53.3574748898383
13709,"Inactive","NA NA",0.29161527746643,51.4304902693277
13710,"Inactive","NA NA",-1.54374558167233,54.2859881931569
13711,"Inactive","NA NA",-1.53558577183091,53.6629830148706
13712,"Inactive","NA NA",-1.20271214164121,52.6148081645738
13713,"Inactive","NA NA",-1.48552089559895,52.4593894227207
13714,"Inactive","NA NA",-0.261413269238514,52.3961766624585
13715,"Inactive","NA NA",-2.37424746575982,53.4865318482943
13716,"Inactive","NA NA",-1.19223146390191,52.4051577284124
13717,"Inactive","M6/7222A Northbound",-2.69838902354333,53.5270345250572
13718,"Inactive","NA NA",-2.32956653622937,53.5277322435476
13719,"Inactive","M27/9322B Westbound",-1.25551935047706,50.8749094855558
13720,"Inactive","NA NA",-0.127051482609763,51.2065957586605
13721,"Inactive","NA NA",-1.71001882499516,52.4549717569537
13722,"Inactive","NA NA",-1.76387807981272,52.3971326760364
13723,"Inactive","NA NA",-1.21175505972343,51.8606412580956
13724,"Inactive","NA NA",-1.16051533684199,50.8608672435862
13725,"Inactive","NA NA",-1.47366524092848,50.9464013267077
13726,"Inactive","NA NA",-1.47345326310126,50.9462654825887
13727,"Inactive","NA NA",-3.35877634265695,50.9157582891442
13728,"Inactive","NA NA",-3.35902046075025,50.9158363849288
13729,"Inactive","NA NA",-3.35253762438017,50.9203991673569
13730,"Inactive","NA NA",-3.35240753494281,50.920328730647
13731,"Inactive","NA NA",-2.35655851117563,51.5017506334045
13732,"Inactive","NA NA",-2.35660327360663,51.501948313565
13733,"Inactive","NA NA",-2.34262605520556,51.5016393605573
13734,"Inactive","NA NA",-2.34258135352972,51.5014416748245
13735,"Inactive","NA NA",-2.51717729870297,51.5114116304306
13736,"Inactive","NA NA",-2.51759476900628,51.5113738234353
13737,"Inactive","NA NA",-2.12562375916023,51.5148957650925
13738,"Inactive","NA NA",-2.12558117121063,51.5151295920676
13739,"Inactive","NA NA",-2.11720812432621,51.515039413523
13740,"Inactive","NA NA",-2.11719322703496,51.5148506054863
13741,"Inactive","NA NA",-2.51930860032325,51.5150978077455
13742,"Inactive","NA NA",-1.72195589328955,51.5264410756266
13743,"Inactive","NA NA",-1.72197152306213,51.5262432996451
13744,"Inactive","NA NA",-1.72911411173824,51.5274379061001
13745,"Inactive","NA NA",-1.72915611851578,51.527644807793
13746,"Inactive","NA NA",-1.85040582353527,51.5442628323067
13747,"Inactive","NA NA",-1.85050747971291,51.5440471663334
13748,"Inactive","NA NA",-1.85753655582725,51.5466185063353
13749,"Inactive","NA NA",-1.85736287765195,51.5468161073702
13750,"Inactive","NA NA",-2.55020701009262,51.548576701644
13751,"Inactive","NA NA",-2.55055149211319,51.5484402076261
13752,"Inactive","NA NA",-2.5543219792281,51.5501488515293
13753,"Inactive","NA NA",-2.55386438332919,51.5540354520811
13754,"Inactive","NA NA",-2.57899687278907,51.5704047721898
13755,"Inactive","NA NA",-2.57921112955669,51.5702328711358
13756,"Inactive","NA NA",-2.63749954218239,51.5430627632819
13757,"Inactive","NA NA",-3.06485948747362,51.016237265686
13758,"Inactive","NA NA",-3.06514476361636,51.0162436610025
13759,"Inactive","NA NA",-3.06153299681299,51.0197745724731
13760,"Inactive","NA NA",-3.06134542778738,51.0196773569691
13761,"Inactive","NA NA",-2.61236407741287,51.5280909107612
13762,"Inactive","NA NA",-2.61248181901899,51.5282701261593
13763,"Inactive","NA NA",-2.60538995858499,51.5293949595557
13764,"Inactive","NA NA",-2.60534479953718,51.529251328991
13765,"Inactive","NA NA",-2.57070236657838,51.5463925214878
13766,"Inactive","NA NA",-2.5708333914078,51.5464907919701
13767,"Inactive","NA NA",-2.55532074387805,51.5528146750469
13768,"Inactive","NA NA",-2.54708028046793,51.5524218168093
13769,"Inactive","NA NA",-2.54686092558232,51.5521710710207
13770,"Inactive","NA NA",-2.28998283612023,51.7979068603717
13771,"Inactive","NA NA",-2.22247898352288,51.8212242030491
13772,"Inactive","NA NA",-2.1512452129594,51.8916203378519
13773,"Inactive","NA NA",-2.15086758019003,51.891674769001
13774,"Inactive","NA NA",-1.39776957344948,50.9582103917466
13775,"Inactive","NA NA",-0.968135864422946,51.4118242179046
13776,"Inactive","NA NA",-0.968139700632965,51.4116534110465
13777,"Inactive","NA NA",-0.975777626978028,51.4134470430206
13778,"Inactive","NA NA",-0.975773017531601,51.4136538149497
13779,"Inactive","NA NA",-0.85985982368715,51.428220742476
13780,"Inactive","NA NA",-0.860142961669285,51.428403336781
13781,"Inactive","NA NA",-0.851710170265058,51.4331588813012
13782,"Inactive","NA NA",-0.846956949445711,51.4351175109277
13783,"Inactive","NA NA",-0.846788204169357,51.4349629863689
13784,"Inactive","NA NA",-1.06311093420431,51.4377991747976
13785,"Inactive","NA NA",-1.06328667876832,51.4376477145359
13786,"Inactive","NA NA",-1.48637960316997,51.4541896462754
13787,"Inactive","NA NA",-0.727246331203239,51.49830841592
13788,"Inactive","NA NA",-0.727342635331075,51.4984713195748
13789,"Inactive","NA NA",-0.720143314620242,51.4993550615383
13790,"Inactive","NA NA",-0.720147852253262,51.4991932533603
13791,"Inactive","NA NA",0.314908845574593,51.4302212756658
13792,"Inactive","NA NA",0.31574035785201,51.4304476608149
13793,"Inactive","NA NA",0.316208012373453,51.4305913015132
13794,"Inactive","NA NA",-0.135596608324455,51.1562628747059
13795,"Inactive","NA NA",-0.133576372311303,51.1606103692068
13796,"Inactive","NA NA",-0.133276589886474,51.1605965923235
13797,"Inactive","NA NA",0.239818708041259,51.4521852702244
13798,"Inactive","NA NA",0.240392453362755,51.4527318114876
13799,"Inactive","NA NA",-0.709836773715909,52.3720069902293
13800,"Inactive","NA NA",-0.709812114234728,52.3718448866716
13801,"Inactive","NA NA",-0.68711045404859,52.3745529772489
13802,"Inactive","NA NA",-0.687223405463367,52.3747070761368
13803,"Inactive","NA NA",-0.749939381526871,52.3933141842146
13804,"Inactive","NA NA",-0.749673149277043,52.3933743079817
13805,"Inactive","NA NA",-0.582992900767223,52.3927176453338
13806,"Inactive","NA NA",-0.800383634561722,52.4169249833065
13807,"Inactive","NA NA",-0.126555720530122,51.2601059110603
13808,"Inactive","NA NA",-0.12687595048198,51.25998513658
13809,"Inactive","NA NA",-0.061148588181923,51.2592290556753
13810,"Inactive","NA NA",0.268480508638481,51.5001521614147
13811,"Inactive","NA NA",0.268744081253986,51.5002369942295
13812,"Inactive","NA NA",0.286100647480417,51.570910128853
13813,"Inactive","NA NA",0.285723096686756,51.570863526073
13814,"Inactive","NA NA",0.283169685821661,51.576066303909
13815,"Inactive","NA NA",0.28343372796384,51.5761510968459
13816,"Inactive","NA NA",0.264296532827536,51.6069633098431
13817,"Inactive","NA NA",0.264059854459719,51.6068509644338
13818,"Inactive","NA NA",0.259543456192623,51.6110118027642
13819,"Inactive","NA NA",0.259780590381719,51.6111331411786
13820,"Inactive","NA NA",1.0855654548023,52.0235168659612
13821,"Inactive","NA NA",1.32213103086171,51.960818730312
13822,"Inactive","NA NA",1.32186892611565,51.96101501166
13823,"Inactive","NA NA",1.3231238479516,51.9842658159181
13824,"Inactive","NA NA",0.320344782062883,52.2238782376604
13825,"Inactive","NA NA",0.320230575059779,52.2239344363856
13826,"Inactive","NA NA",0.450404401428279,52.2731716713372
13827,"Inactive","NA NA",0.450224454219615,52.2733642480767
13828,"Inactive","NA NA",-2.1804185013552,52.168703052332
13829,"Inactive","NA NA",-2.18000957461846,52.1688205596102
13830,"Inactive","NA NA",-2.15926405142286,52.2102699446085
13831,"Inactive","NA NA",-2.1581578323211,52.2119976624081
13832,"Inactive","NA NA",-2.12020232189843,52.2862322780936
13833,"Inactive","NA NA",-2.12091616769907,52.2899805684306
13834,"Inactive","NA NA",-1.54709952848235,52.6915802038388
13835,"Inactive","NA NA",-1.35835664656824,53.8802184064557
13836,"Inactive","NA NA",-1.36913906571649,53.895581837588
13837,"Inactive","NA NA",-1.38555999310229,53.9141907981561
13838,"Inactive","NA NA",-1.45664037521074,54.179119075589
13839,"Inactive","NA NA",-1.45710245188919,54.1789324213017
13840,"Inactive","NA NA",-1.45899342642459,54.1831380020368
13841,"Inactive","NA NA",-1.4585163410557,54.1832976342788
13842,"Inactive","NA NA",-1.57086839179333,54.3056168905591
13843,"Inactive","NA NA",-1.43721653964557,54.1517264499499
13844,"Inactive","NA NA",-1.42556038220164,54.1542598839226
13845,"Inactive","NA NA",-2.15256006248685,52.6393769065866
13846,"Inactive","NA NA",-2.1497955887009,52.6390748059675
13847,"Inactive","NA NA",-2.04620779703654,52.3791972509312
13848,"Inactive","NA NA",-2.26017738321773,53.3971921041095
13849,"Inactive","NA NA",-2.26713671225178,53.3990193879599
13850,"Inactive","NA NA",-2.26545064582381,53.39875348863
13851,"Inactive","NA NA",-2.30998326151685,53.4838043055621
13852,"Inactive","NA NA",-2.71866748604216,53.407860045572
13853,"Inactive","NA NA",-1.7286819521403,53.7344998573953
13854,"Inactive","NA NA",-1.506601938525,53.7294157031386
13855,"Inactive","NA NA",-1.63567358186509,53.7460369304809
13856,"Inactive","NA NA",-2.87122904904378,53.806428940904
13857,"Inactive","NA NA",-2.64846041686296,53.4828224956235
13858,"Inactive","NA NA",-2.65717757285595,53.496895641924
13859,"Inactive","NA NA",-2.65716135751748,53.4977945651228
13860,"Inactive","NA NA",-2.68721289729379,53.5131577046024
13861,"Inactive","NA NA",-2.69424531391951,53.591021721748
13862,"Inactive","NA NA",-2.69383773537944,53.5910420545354
13863,"Inactive","NA NA",-2.66437823920341,53.7143493217014
13864,"Inactive","NA NA",-2.66456203052886,53.7144741378578
13865,"Inactive","NA NA",-2.66266041524355,53.7149520500674
13866,"Inactive","NA NA",-2.6481968479721,53.735065748717
13867,"Inactive","NA NA",-2.64778910456666,53.7351668214861
13868,"Inactive","NA NA",-2.65077980656462,53.7374066543794
13869,"Inactive","NA NA",-2.63592932019761,53.7618980741313
13870,"Inactive","NA NA",-2.63627831284239,53.7619052116401
13871,"Inactive","NA NA",-2.63645724093533,53.7677105489782
13872,"Inactive","NA NA",-2.63598820241892,53.7677939283862
13873,"Inactive","NA NA",-2.65457880974551,53.7866855858546
13874,"Inactive","NA NA",-2.68204059393172,53.7972733095058
13875,"Inactive","NA NA",-2.69720316591211,53.8061741655796
13876,"Inactive","NA NA",-2.69771432301009,53.8058656040814
13877,"Inactive","NA NA",-2.7013707151256,53.810221451863
13878,"Inactive","NA NA",-2.70081382928256,53.8105213068274
13879,"Inactive","NA NA",-2.62484227865366,53.6864290307948
13880,"Inactive","NA NA",-2.63033574173242,53.7156027390817
13881,"Inactive","NA NA",-2.63069963664262,53.7156188010455
13882,"Inactive","NA NA",-2.62969064529145,53.7180598916651
13883,"Inactive","NA NA",-2.58457049129476,53.7163111681207
13884,"Inactive","NA NA",-2.57261347902598,53.7161891632643
13885,"Inactive","NA NA",-1.36555783279327,53.9974128751131
13886,"Inactive","NA NA",-1.37681191195736,54.0078794741535
13887,"Inactive","NA NA",-1.37716456923615,54.0077644583266
13888,"Inactive","NA NA",-1.37842888754406,54.0109796186104
13889,"Inactive","NA NA",-1.37800031693702,54.0110672827441
13890,"Inactive","NA NA",-1.39669895311737,54.0803047749564
13891,"Inactive","NA NA",-1.39721964421069,54.0802354792359
13892,"Inactive","NA NA",-1.39835360484923,54.083207048573
13893,"Inactive","NA NA",-1.39800075225812,54.0832951626192
13894,"Inactive","NA NA",-1.43206536489204,54.1454830621745
13895,"Inactive","NA NA",-1.43263261420759,54.1454228192136
13896,"Inactive","NA NA",-1.43031440677379,54.1526107729119
13897,"Inactive","NA NA",-1.5602944129445,54.9010696534186
13898,"Inactive","NA NA",-1.55988752468679,54.9012029776145
13899,"Inactive","NA NA",-1.58073444578608,54.9104337475617
13900,"Inactive","NA NA",-1.58079841805148,54.9102812003849
13901,"Inactive","NA NA",-1.41839160642475,50.9578203584914
13902,"Inactive","NA NA",-1.41856714899753,50.9585855961738
13903,"Inactive","NA NA",-1.41847958967196,50.9587560178073
13904,"Inactive","NA NA",-1.3943784912326,50.9485438226253
13905,"Inactive","NA NA",-1.39446588631159,50.9483914021463
13906,"Inactive","NA NA",-2.06509224565597,52.6607007649198
13907,"Inactive","NA NA",-2.0647522552356,52.6607459020931
13908,"Inactive","NA NA",-2.65123383998759,53.7275621640593
13909,"Inactive","NA NA",-1.43729831777937,54.151340374985
13910,"Inactive","NA NA",-1.69687585589866,51.5262081407414
13911,"Inactive","NA NA",-1.2864885210142,51.0868427852278
13912,"Inactive","NA NA",-1.26263916568439,53.6820374673249
13913,"Inactive","NA NA",-2.18221725027095,52.9923257768689
13914,"Inactive","NA NA",-2.6572778380853,53.7147210224662
13915,"Inactive","NA NA",-2.62552332782604,53.7180457561062
13916,"Inactive","NA NA",-2.63457755477647,53.7185644240299
13917,"Inactive","NA NA",-2.62959352724946,53.7206849434514
13918,"Inactive","NA NA",-1.39727664926144,50.9500965581876
13919,"Inactive","NA NA",1.32581949817528,51.9705183018143
13920,"Inactive","NA NA",-2.17956713381387,53.0035393552606
13921,"Inactive","NA NA",-2.70153734481331,53.8065623650507
13922,"Inactive","NA NA",-2.70121533766356,53.8063754982966
13923,"Inactive","NA NA",-2.56545677900327,51.5478656734234
13924,"Inactive","NA NA",-2.56555973432071,51.5480270278547
13925,"Inactive","NA NA",-2.16467149308019,51.8636402219135
13926,"Inactive","NA NA",-2.55724120724839,51.5506295557259
13927,"Inactive","NA NA",-2.55729955378869,51.5506832288864
13928,"Inactive","NA NA",-2.15150653423511,51.891548072453
13929,"Inactive","NA NA",-2.15191337918181,51.8915385578788
13930,"Inactive","NA NA",-0.534362217970308,51.4010061066093
13931,"Inactive","NA NA",-0.23572038509062,51.594925925658
13932,"Inactive","NA NA",-1.51600014429278,53.7320066748333
13933,"Inactive","NA NA",-1.51601303635687,53.732204465627
13934,"Inactive","NA NA",0.679030695935308,51.341059466007
13935,"Inactive","NA NA",0.67068680129752,51.3361054942853
